# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Fri Oct 14 10:01:25 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	3.9811e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.6000	2.20069528	2.2007	1.1410	3.7830	3.7234	1.917	2.674	2.528	1.940	1.587	1.299	0.939	0.661	0.626	3.27940059	0
	0.019000	6.6000	2.22785521	2.2279	1.1995	3.7898	3.6978	1.771	2.439	2.334	1.784	1.452	1.177	0.833	0.567	0.537	3.28059769	0
	0.019000	6.6000	2.25000000	2.2500	1.2476	3.7963	3.6797	1.651	2.253	2.172	1.655	1.341	1.076	0.748	0.495	0.467	3.28154731	0
	0.019000	6.6000	2.25763178	2.2576	1.2642	3.7986	3.6738	1.609	2.188	2.116	1.610	1.302	1.042	0.719	0.470	0.444	3.28186917	0
	0.019000	6.6000	2.27872705	2.2787	1.3108	3.8060	3.6611	1.493	2.017	1.959	1.484	1.193	0.945	0.640	0.408	0.383	3.28274488	0
	0.019000	6.6000	2.29942346	2.2994	1.3571	3.8150	3.6544	1.377	1.848	1.799	1.358	1.085	0.853	0.570	0.356	0.333	3.28358459	0
	0.019000	6.6000	2.29999995	2.3000	1.3584	3.8153	3.6544	1.374	1.844	1.794	1.355	1.082	0.851	0.568	0.355	0.332	3.28360772	0
	0.019000	6.6000	2.31328034	2.3133	1.3896	3.8227	3.6556	1.296	1.727	1.681	1.269	1.012	0.793	0.528	0.331	0.309	3.28413630	0
	0.019000	6.6000	2.32805419	2.3281	1.4246	3.8330	3.6643	1.209	1.592	1.548	1.172	0.936	0.736	0.494	0.317	0.297	3.28471565	0
	0.019000	6.6000	2.34080267	2.3408	1.4550	3.8432	3.6772	1.132	1.479	1.431	1.089	0.874	0.691	0.473	0.316	0.297	3.28520823	0
	0.019000	6.6000	2.35249949	2.3525	1.4831	3.8534	3.6921	1.062	1.375	1.322	1.012	0.818	0.654	0.458	0.320	0.303	3.28565431	0
	0.019000	6.6000	2.36373138	2.3637	1.5101	3.8636	3.7080	0.995	1.280	1.219	0.940	0.767	0.622	0.448	0.328	0.312	3.28607750	0
	0.019000	6.6000	2.37466693	2.3747	1.5364	3.8738	3.7246	0.929	1.191	1.121	0.872	0.720	0.594	0.441	0.339	0.324	3.28648472	0
	0.019000	6.6000	2.38537216	2.3854	1.5621	3.8841	3.7419	0.865	1.105	1.025	0.807	0.677	0.569	0.436	0.351	0.337	3.28687906	0
	0.019000	6.6000	2.39935803	2.3994	1.5955	3.8979	3.7661	0.781	0.996	0.905	0.728	0.627	0.543	0.436	0.371	0.358	3.28738737	0
	0.019000	6.6000	2.40000010	2.4000	1.5970	3.8985	3.7673	0.777	0.991	0.899	0.725	0.625	0.542	0.436	0.372	0.359	3.28741050	0
	0.019000	6.6000	2.40278888	2.4028	1.6036	3.9012	3.7721	0.761	0.970	0.876	0.711	0.616	0.537	0.436	0.376	0.364	3.28751087	0
	0.019000	6.6000	2.41618848	2.4162	1.6346	3.9146	3.7969	0.683	0.869	0.774	0.648	0.578	0.519	0.442	0.398	0.388	3.28798938	0
	0.019000	6.6000	2.42943692	2.4294	1.6645	3.9280	3.8231	0.609	0.771	0.685	0.595	0.547	0.507	0.452	0.422	0.414	3.28845596	0
	0.019000	6.6000	2.44266391	2.4427	1.6932	3.9416	3.8509	0.537	0.678	0.615	0.555	0.524	0.501	0.467	0.450	0.444	3.28891563	0
	0.019000	6.6000	2.45606160	2.4561	1.7202	3.9552	3.8808	0.470	0.594	0.563	0.529	0.514	0.504	0.490	0.482	0.479	3.28937483	0
	0.019000	6.6000	2.46997094	2.4700	1.7447	3.9689	3.9136	0.408	0.524	0.528	0.519	0.516	0.517	0.521	0.521	0.522	3.28984523	0
	0.019000	6.6000	2.48525953	2.4853	1.7642	3.9826	3.9514	0.359	0.475	0.517	0.527	0.534	0.545	0.566	0.573	0.578	3.29035449	0
	0.019000	6.6000	2.48957324	2.4896	1.7685	3.9862	3.9623	0.349	0.466	0.518	0.532	0.541	0.555	0.580	0.589	0.594	3.29049683	0
	0.019000	6.6000	2.50540733	2.5054	1.7637	3.9944	4.0027	0.361	0.483	0.557	0.582	0.595	0.614	0.648	0.661	0.668	3.29101372	0
	0.019000	6.6000	2.52781677	2.5278	1.7324	3.9994	4.0582	0.439	0.567	0.655	0.683	0.699	0.721	0.762	0.775	0.785	3.29173160	0
	0.019000	6.6000	2.54302883	2.5430	1.6966	3.9983	4.0920	0.528	0.658	0.742	0.767	0.782	0.803	0.843	0.856	0.865	3.29220963	0
	0.019000	6.6000	2.55654192	2.5565	1.6621	3.9954	4.1172	0.615	0.745	0.821	0.840	0.853	0.872	0.909	0.921	0.929	3.29262805	0
	0.019000	6.6000	2.57055521	2.5706	1.6302	3.9919	4.1376	0.695	0.825	0.891	0.903	0.914	0.931	0.964	0.975	0.982	3.29305577	0
	0.019000	6.6000	2.59209609	2.5921	1.6055	3.9891	4.1545	0.756	0.888	0.945	0.952	0.961	0.976	1.005	1.016	1.021	3.29370189	0
	0.019000	6.6000	2.59999990	2.6000	1.6039	3.9890	4.1572	0.760	0.892	0.949	0.955	0.965	0.980	1.009	1.019	1.025	3.29393530	0
	0.019000	6.6000	2.62650657	2.6265	1.5970	3.9886	4.1667	0.778	0.909	0.965	0.971	0.980	0.994	1.023	1.033	1.038	3.29470515	0
	0.019000	6.6000	2.67257142	2.6726	1.6532	4.0008	4.1668	0.637	0.773	0.863	0.886	0.903	0.925	0.968	0.982	0.991	3.29599595	0
	0.019000	6.6000	2.70447135	2.7045	1.6997	4.0123	4.1718	0.521	0.663	0.788	0.826	0.848	0.876	0.932	0.951	0.963	3.29685664	0
	0.019000	6.6000	2.72751594	2.7275	1.7359	4.0222	4.1789	0.430	0.580	0.736	0.784	0.810	0.843	0.910	0.933	0.948	3.29746199	0
	0.019000	6.6000	2.74548531	2.7455	1.7664	4.0312	4.1872	0.354	0.512	0.696	0.752	0.781	0.819	0.895	0.921	0.939	3.29792500	0
	0.019000	6.6000	2.76075530	2.7608	1.7942	4.0399	4.1964	0.284	0.451	0.662	0.726	0.758	0.800	0.885	0.914	0.934	3.29831219	0
	0.019000	6.6000	2.78092694	2.7809	1.8317	4.0523	4.2118	0.191	0.373	0.622	0.696	0.732	0.778	0.877	0.909	0.933	3.29881525	0
	0.019000	6.6000	2.79999995	2.8000	1.8584	4.0629	4.2304	0.124	0.320	0.603	0.684	0.722	0.773	0.882	0.917	0.944	3.29928207	0
	0.019000	6.6000	2.82990861	2.8299	1.8949	4.0787	4.2617	0.033	0.255	0.585	0.676	0.718	0.775	0.899	0.939	0.968	3.29999804	0
	0.019000	6.6000	2.86503625	2.8650	1.8896	4.0851	4.2977	0.046	0.281	0.630	0.723	0.767	0.826	0.956	0.997	1.028	3.30081415	0
	0.019000	6.6000	3.00000000	3.0000	1.9021	4.0920	4.3330	0.015	0.265	0.633	0.729	0.775	0.836	0.973	1.016	1.048	3.30372047	0
	0.019000	6.6000	3.01770282	3.0177	1.9080	4.0931	4.3342	-0.000	0.253	0.624	0.721	0.766	0.828	0.966	1.009	1.042	3.30407691	1
	0.019000	6.6000	3.20000005	3.2000	2.0066	4.1108	4.3317	-0.246	0.041	0.463	0.571	0.620	0.687	0.841	0.888	0.925	3.30745077	1
	0.019000	6.6000	3.40000010	3.4000	2.1068	4.1284	4.3282	-0.497	-0.165	0.303	0.420	0.474	0.546	0.713	0.765	0.805	3.31060600	1
	0.019000	6.6000	3.59999990	3.6000	2.2014	4.1449	4.3246	-0.733	-0.358	0.152	0.279	0.336	0.413	0.594	0.649	0.692	3.31329536	1
	0.019000	6.6000	3.79999995	3.8000	2.2898	4.1602	4.3207	-0.954	-0.534	0.012	0.146	0.207	0.289	0.481	0.539	0.585	3.31560802	1
